date,open,high,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,close
2019-08-08,28.16,28.74,27.8,938601.44,-0.1,-0.35,29.254,30.532,31.579,1055963.44,760326.38,579551.35,28.06
2019-08-07,28.0,28.47,27.09,1501947.5,0.06,0.21,29.906,30.966,31.87,946740.37,700032.08,560101.54,28.16
2019-08-06,29.29,29.4,27.8,2048158.0,-2.71,-8.8,30.514,31.392,32.12,774479.06,586042.5,504207.86,28.1
2019-08-05,30.75,31.1,30.5,381933.09,-0.33,-1.06,31.284,31.792,32.379,485054.86,412218.24,422103.13,30.81
2019-08-02,30.6,31.21,30.51,409177.19,-0.18,-0.57,31.57,31.937,32.487,470669.39,406229.33,430219.96,31.14
2019-08-01,31.1,31.39,31.01,392486.06,0.12,0.39,31.81,32.048,32.604,464689.31,403565.65,427687.52,31.32
2019-07-31,31.71,31.93,31.05,640640.94,-0.75,-2.35,32.026,32.127,32.708,453323.78,408750.23,432015.18,31.2
2019-07-30,32.24,32.32,31.46,601037.0,-0.29,-0.9,32.27,32.255,32.826,397605.94,380420.14,425522.97,31.95
2019-07-29,32.3,32.44,32.1,310005.78,-0.1,-0.31,32.3,32.329,32.952,339381.61,395710.62,413908.31,32.24
2019-07-26,32.4,32.5,32.0,379276.78,-0.06,-0.18,32.304,32.477,33.053,341789.27,407278.17,425091.1,32.34
2019-07-25,32.36,32.4,32.02,335658.41,-0.02,-0.06,32.286,32.626,33.106,342441.99,398776.32,423156.33,32.4
2019-07-24,32.35,32.68,32.09,362051.72,0.32,1.0,32.228,32.774,33.142,364176.68,420171.0,428362.12,32.42
2019-07-23,32.38,32.44,31.85,309915.38,-0.16,-0.5,32.24,32.848,33.162,363234.33,422373.23,431203.32,32.1
2019-07-22,32.26,32.47,31.98,322044.06,0.01,0.03,32.358,32.965,33.179,452039.63,431988.03,439052.92,32.26
2019-07-19,32.26,32.6,31.9,382540.38,0.14,0.44,32.65,33.037,33.183,472767.07,454210.59,450279.03,32.25
2019-07-18,32.47,32.48,31.97,444331.84,-0.37,-1.14,32.966,33.159,33.186,455110.64,451809.39,456721.22,32.11
2019-07-17,32.39,32.89,32.2,357340.0,-0.21,-0.64,33.32,33.289,33.212,476165.33,455280.13,478647.3,32.48
2019-07-16,33.63,33.69,32.51,753941.88,-1.03,-3.06,33.456,33.396,33.175,481512.13,470625.81,485777.69,32.69
2019-07-15,33.8,33.89,32.95,425681.25,-0.11,-0.33,33.572,33.574,33.117,411936.43,432105.99,462636.69,33.72
2019-07-12,34.0,34.15,33.67,294258.25,-0.05,-0.15,33.424,33.628,33.006,435654.1,442904.03,455056.66,33.83
2019-07-11,33.48,34.2,33.29,549605.25,0.72,2.17,33.352,33.586,32.904,448508.14,447536.33,455431.91,33.88
2019-07-10,33.69,33.73,32.9,384074.0,-0.11,-0.33,33.258,33.509,32.788,434394.93,436553.24,447399.81,33.16
2019-07-09,32.98,33.5,32.85,406063.38,0.29,0.88,33.336,33.476,32.717,459739.49,440033.42,451671.81,33.27
2019-07-08,33.35,33.38,32.47,544269.62,-0.49,-1.46,33.576,33.393,32.675,452275.56,446117.81,480547.52,32.98
2019-07-05,33.47,33.59,33.23,358528.47,0.06,0.18,33.832,33.328,32.56,450153.96,446347.47,482916.79,33.47
2019-07-04,33.3,33.78,33.09,479039.16,-0.14,-0.42,33.82,33.213,32.387,446564.52,461633.05,478145.92,33.41
2019-07-03,34.21,34.4,33.45,510796.84,-0.92,-2.67,33.76,33.134,32.222,438711.55,502014.47,471522.25,33.55
2019-07-02,34.5,34.66,34.03,368743.72,0.21,0.61,33.616,32.954,32.059,420327.34,500929.57,465649.32,34.47
2019-07-01,34.0,34.5,33.66,533661.62,0.85,2.54,33.21,32.659,31.865,439960.06,493167.38,479569.65,34.26
2019-06-28,33.03,33.47,32.75,340581.28,0.3,0.91,32.824,32.384,31.653,442540.99,467209.29,475961.46,33.41
2019-06-27,33.05,33.3,32.59,439774.28,0.28,0.85,32.606,32.221,31.485,476701.57,463327.49,478027.95,33.11
2019-06-26,32.4,32.98,32.31,418875.78,0.39,1.2,32.508,32.066,31.326,565317.39,458246.39,476386.14,32.83
2019-06-25,32.03,32.48,31.93,466907.34,0.11,0.34,32.292,31.958,31.202,581531.81,463310.21,478326.78,32.44
2019-06-24,32.37,32.75,32.06,546566.25,0.01,0.03,32.108,31.957,31.08,546374.7,514977.24,477967.6,32.33
2019-06-21,32.68,33.0,32.25,511384.19,-0.3,-0.92,31.944,31.792,30.959,491877.59,519486.11,466765.58,32.32
