date,open,high,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,close
2019-08-08,20.87,21.15,20.87,18946.13,0.27,1.3,21.154,21.622,21.902,32132.28,33794.11,35954.92,21.07
2019-08-07,21.1,21.11,20.76,20855.1,-0.11,-0.53,21.382,21.7,21.954,36006.85,34493.97,36995.49,20.8
2019-08-06,20.9,20.98,20.6,46520.19,-0.31,-1.46,21.708,21.803,22.016,44624.0,34830.29,37273.2,20.91
2019-08-05,21.76,21.76,21.22,39913.64,-0.55,-2.53,21.922,21.886,22.063,40605.51,32203.32,36428.7,21.22
2019-08-02,21.6,21.86,21.6,34426.36,-0.44,-1.98,22.036,21.921,22.1,37379.08,31878.16,36638.56,21.77
2019-08-01,22.32,22.55,22.1,38318.94,-0.22,-0.98,22.09,21.953,22.144,35455.93,31523.28,36254.39,22.21
2019-07-31,22.19,22.59,22.19,63940.86,0.45,2.05,22.018,21.949,22.163,32981.09,31109.28,36237.66,22.43
2019-07-30,21.79,22.12,21.78,26427.73,0.19,0.87,21.898,21.97,22.184,25036.59,28205.18,35177.88,21.98
2019-07-29,22.04,22.04,21.78,23781.51,-0.25,-1.13,21.85,22.027,22.235,23801.14,30346.78,36784.65,21.79
2019-07-26,21.85,22.12,21.83,24810.63,0.19,0.87,21.806,22.135,22.294,26377.24,35420.12,38800.15,22.04
2019-07-25,21.91,21.93,21.71,25944.73,0.02,0.09,21.816,22.182,22.311,27590.62,38115.72,39327.84,21.85
2019-07-24,21.94,21.96,21.77,24218.35,0.09,0.41,21.88,22.207,22.349,29237.46,39497.0,40336.71,21.83
2019-07-23,21.77,21.78,21.5,20250.49,0.17,0.79,22.042,22.229,22.382,31373.77,39716.1,41034.48,21.74
2019-07-22,22.09,22.2,21.57,36661.98,-0.52,-2.35,22.204,22.24,22.395,36892.43,40654.08,41877.08,21.57
2019-07-19,22.22,22.44,22.03,30877.57,-0.08,-0.36,22.464,22.279,22.431,44462.99,41398.97,41698.63,22.09
2019-07-18,22.6,22.6,22.17,34178.9,-0.47,-2.08,22.548,22.335,22.448,48640.82,40985.51,43024.41,22.17
2019-07-17,22.44,22.79,22.4,34899.92,0.09,0.4,22.534,22.377,22.449,49756.55,41366.05,43645.6,22.64
2019-07-16,23.0,23.07,22.5,47843.76,-0.32,-1.4,22.416,22.398,22.407,48058.44,42150.57,43748.81,22.55
2019-07-15,22.73,23.26,22.6,74514.82,0.36,1.6,22.276,22.443,22.353,44415.73,43222.51,42218.46,22.87
2019-07-12,22.1,22.69,21.86,51766.72,0.41,1.85,22.094,22.453,22.286,38334.94,42180.18,39517.71,22.51
2019-07-11,22.18,22.47,22.01,39757.53,0.05,0.23,22.122,22.44,22.232,33330.19,40539.95,38173.73,22.1
2019-07-10,21.91,22.2,21.89,26409.35,0.2,0.92,22.22,22.49,22.207,32975.55,41176.42,37352.62,22.05
2019-07-09,21.96,22.1,21.79,29630.25,-0.11,-0.5,22.38,22.535,22.19,36242.71,42352.87,37466.88,21.85
2019-07-08,22.68,22.68,21.81,44110.85,-0.69,-3.05,22.61,22.549,22.182,42029.28,43100.08,38329.34,21.96
2019-07-05,22.63,22.8,22.59,26742.99,0.06,0.27,22.812,22.583,22.132,46025.42,41998.3,37607.06,22.65
2019-07-04,22.8,22.94,22.44,37984.3,-0.26,-1.14,22.758,22.56,22.048,47749.7,45063.31,39486.14,22.59
2019-07-03,23.03,23.11,22.73,42745.14,-0.15,-0.65,22.76,22.521,22.005,49377.3,45925.15,39391.45,22.85
2019-07-02,22.9,23.12,22.72,58563.12,0.03,0.13,22.69,22.415,21.965,48463.02,45347.05,38640.13,23.0
2019-07-01,22.73,23.06,22.58,64091.55,0.59,2.64,22.488,22.262,21.926,44170.87,41214.41,37299.78,22.97
2019-06-28,22.6,22.8,22.16,35364.38,-0.22,-0.97,22.354,22.118,21.893,37971.18,36855.24,35427.78,22.38
2019-06-27,22.58,22.88,22.36,46122.3,0.1,0.44,22.362,22.024,21.886,42376.92,35807.51,35039.17,22.6
2019-06-26,22.06,22.5,21.92,38173.77,0.51,2.32,22.282,21.924,21.872,42473.0,33528.81,34247.81,22.5
2019-06-25,22.3,22.4,21.74,37102.37,-0.31,-1.39,22.14,21.844,21.867,42231.07,32580.89,34646.34,21.99
2019-06-24,22.43,22.45,22.15,33093.06,-0.12,-0.54,22.036,21.814,21.881,38257.95,33558.61,34680.02,22.3
2019-06-21,22.3,22.7,22.26,57393.11,0.22,0.99,21.882,21.681,21.858,35739.3,33215.82,34287.03,22.42
2019-06-20,21.75,22.27,21.7,46602.7,0.41,1.88,21.686,21.535,21.835,29238.09,33908.98,34339.24,22.2
2019-06-19,21.9,22.07,21.72,36964.11,0.32,1.49,21.566,21.489,21.86,24584.61,32857.74,33291.33,21.79
2019-06-18,21.63,21.75,21.35,17236.77,-0.06,-0.28,21.548,21.515,21.914,22930.7,31933.22,33063.91,21.47
2019-06-17,21.6,21.88,21.46,20499.83,0.09,0.42,21.592,21.589,21.966,28859.27,33385.16,33951.38,21.53
2019-06-14,21.75,21.95,21.43,24887.03,-0.16,-0.74,21.48,21.667,22.03,30692.34,34000.32,35408.59,21.44
2019-06-13,21.68,21.74,21.44,23335.33,-0.1,-0.46,21.384,21.748,22.133,38579.87,34270.83,36397.49,21.6
2019-06-12,21.68,21.72,21.4,28694.56,0.01,0.05,21.412,21.819,22.218,41130.87,34966.82,37889.34,21.7
2019-06-11,20.9,21.74,20.9,46879.61,0.72,3.43,21.482,21.89,22.274,40935.73,36711.8,38192.69,21.69
2019-06-10,20.92,21.17,20.67,29665.17,0.01,0.05,21.586,21.947,22.339,37911.04,35801.44,37796.02,20.97
2019-06-06,21.73,21.75,20.83,64324.68,-0.78,-3.59,21.854,22.035,22.455,37308.31,35358.23,39533.63,20.96
2019-06-05,22.21,22.31,21.6,36090.31,-0.31,-1.41,22.112,22.134,22.548,29961.8,34769.5,38464.0,21.74
2019-06-04,22.08,22.2,21.89,27718.86,-0.16,-0.72,22.226,22.23,22.616,28802.77,33724.91,40065.53,22.05
2019-06-03,22.33,22.57,22.11,31756.19,-0.1,-0.45,22.298,22.312,22.664,32487.87,34194.6,42145.7,22.21
2019-05-31,22.26,22.58,22.22,26651.5,0.06,0.27,22.308,22.343,22.673,33691.83,34517.6,46206.41,22.31
2019-05-30,22.39,22.47,22.02,27592.13,-0.06,-0.27,22.216,22.392,22.761,33408.16,36816.86,47269.98,22.25
2019-05-29,22.32,22.57,22.28,30295.16,-0.1,-0.45,22.156,22.517,22.842,39577.21,38524.15,49487.55,22.31
2019-05-28,22.29,22.72,22.18,46144.37,0.15,0.67,22.234,22.616,22.928,38647.06,40811.86,51276.86,22.41
2019-05-27,21.95,22.3,21.79,37776.0,0.41,1.88,22.326,22.658,23.016,35901.32,39673.59,52803.77,22.26
2019-05-24,21.95,22.25,21.82,25233.12,-0.1,-0.46,22.378,22.73,23.135,35343.36,39790.59,54809.16,21.85
2019-05-23,22.77,22.77,21.92,58437.38,-0.75,-3.3,22.568,22.875,23.278,40225.56,43709.03,59224.07,21.95
2019-05-22,22.9,22.92,22.63,25644.41,-0.17,-0.74,22.878,22.962,23.456,37471.09,42158.5,60108.43,22.7
2019-05-21,22.52,22.97,22.37,32415.69,0.35,1.55,22.998,23.002,23.608,42976.65,46406.14,61620.7,22.87
2019-05-20,22.8,22.89,22.3,34986.19,-0.28,-1.23,22.99,23.015,23.746,43445.85,50096.81,63567.31,22.52
2019-05-17,23.52,23.53,22.71,49644.14,-0.7,-2.98,23.082,23.003,23.919,44237.83,57895.22,66170.73,22.8
2019-05-16,23.39,23.5,23.15,44665.02,0.2,0.86,23.182,23.129,24.083,47192.51,57723.11,70434.16,23.5
2019-05-15,22.91,23.36,22.91,53172.23,0.47,2.06,23.046,23.167,24.266,46845.91,60450.96,73524.15,23.3
2019-05-14,22.8,23.19,22.65,34761.67,-0.15,-0.65,23.006,23.239,24.472,49835.63,61741.87,77507.25,22.83
2019-05-13,22.9,23.2,22.83,38946.09,-0.32,-1.37,23.04,23.374,24.726,56747.76,65933.95,84420.32,22.98
