date,open,high,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,close
2019-08-08,5.58,5.6,5.56,600712.5,0.04,0.72,5.63,5.793,5.881,802019.35,757902.5,732225.73,5.59
2019-08-07,5.62,5.64,5.54,650828.75,-0.04,-0.72,5.676,5.838,5.89,819405.67,752138.7,727538.29,5.55
2019-08-06,5.56,5.62,5.5,953420.31,-0.05,-0.89,5.744,5.887,5.901,921512.7,765878.64,722567.16,5.59
2019-08-05,5.73,5.76,5.62,893322.06,-0.14,-2.42,5.832,5.933,5.912,837592.09,778260.96,708083.43,5.64
2019-08-02,5.71,5.79,5.7,911813.12,-0.04,-0.69,5.906,5.963,5.925,756781.63,770065.73,711469.88,5.78
2019-08-01,5.88,5.88,5.81,687644.12,-0.07,-1.19,5.956,5.985,5.937,713785.64,759865.45,708523.87,5.82
2019-07-31,6.0,6.03,5.87,1161363.88,-0.14,-2.32,6.0,5.996,5.948,684871.73,739974.11,772510.01,5.89
2019-07-30,6.01,6.06,6.01,533817.25,0.02,0.33,6.03,6.001,5.951,610244.58,685789.25,757612.48,6.03
2019-07-29,6.03,6.05,6.0,489269.78,-0.02,-0.33,6.034,5.994,5.945,718929.83,687610.21,779470.57,6.01
2019-07-26,6.01,6.06,5.98,696833.19,-0.01,-0.17,6.02,5.986,5.938,783349.82,718026.16,812676.26,6.03
2019-07-25,6.05,6.07,6.02,543074.56,0.0,0.0,6.014,5.968,5.924,805945.26,706548.97,828478.09,6.04
2019-07-24,6.09,6.11,6.02,788228.12,-0.01,-0.17,5.992,5.942,5.915,795076.49,702937.87,835038.83,6.04
2019-07-23,5.93,6.07,5.92,1077243.5,0.11,1.85,5.972,5.915,5.905,761333.91,679255.68,822389.6,6.05
2019-07-22,6.02,6.03,5.92,811369.75,-0.06,-1.0,5.954,5.891,5.894,656290.59,637905.9,807467.7,5.94
2019-07-19,5.97,6.03,5.94,809810.38,0.07,1.18,5.952,5.886,5.891,652702.49,652874.04,801635.35,6.0
2019-07-18,5.91,5.97,5.88,488730.69,-0.01,-0.17,5.922,5.888,5.884,607152.68,657182.28,812459.28,5.93
2019-07-17,5.96,6.01,5.91,619515.25,-0.02,-0.34,5.892,5.9,5.881,610799.26,805045.9,855967.87,5.94
2019-07-16,5.92,5.97,5.9,552026.88,0.03,0.51,5.858,5.9,5.872,597177.44,829435.72,871245.95,5.96
2019-07-15,5.82,5.94,5.75,793429.25,0.08,1.37,5.828,5.895,5.858,619521.22,871330.92,872579.1,5.93
2019-07-12,5.8,5.88,5.78,582061.31,0.07,1.21,5.82,5.889,5.847,653045.59,907326.37,866877.13,5.85
2019-07-11,5.8,5.85,5.78,506963.59,0.01,0.17,5.854,5.879,5.841,707211.89,950407.22,878806.19,5.78
2019-07-10,5.85,5.85,5.74,551406.19,-0.04,-0.69,5.908,5.887,5.848,999292.55,967139.79,905515.9,5.77
2019-07-09,5.86,5.89,5.8,663745.75,-0.08,-1.36,5.942,5.894,5.856,1061694.0,965523.52,922987.29,5.81
2019-07-08,5.98,6.01,5.85,961051.12,-0.13,-2.16,5.962,5.896,5.864,1123140.63,977029.49,1009023.07,5.89
2019-07-05,6.04,6.05,5.97,852892.81,-0.03,-0.5,5.958,5.896,5.857,1161607.15,950396.66,1013814.68,6.02
2019-07-04,5.96,6.13,5.95,1967366.88,0.11,1.85,5.904,5.88,5.839,1193602.54,967736.28,1003692.72,6.05
2019-07-03,5.9,5.94,5.87,863413.44,0.03,0.51,5.866,5.861,5.82,934987.03,906889.83,950898.67,5.94
2019-07-02,5.86,5.92,5.84,970978.88,0.04,0.68,5.846,5.843,5.802,869353.04,913056.17,938773.86,5.91
2019-07-01,5.83,5.88,5.81,1153383.75,0.12,2.09,5.83,5.82,5.788,830918.36,873827.28,936143.05,5.87
2019-06-28,5.87,5.88,5.72,1012869.75,-0.11,-1.88,5.834,5.805,5.775,739186.16,826427.89,918165.87,5.75
2019-06-27,5.84,5.91,5.84,674289.31,0.02,0.34,5.856,5.803,5.768,741870.02,807205.17,909132.88,5.86
2019-06-26,5.83,5.88,5.81,535243.5,0.01,0.17,5.856,5.809,5.753,878792.64,843892.01,916217.32,5.84
2019-06-25,5.9,5.91,5.81,778805.5,-0.06,-1.02,5.84,5.818,5.741,956759.3,880451.07,951279.92,5.83
2019-06-24,5.87,5.9,5.84,694722.75,0.03,0.51,5.81,5.832,5.728,916736.2,1041016.64,955565.55,5.89
2019-06-21,5.87,5.91,5.85,1026289.06,0.0,0.0,5.776,5.817,5.709,913669.61,1077232.71,964043.59,5.86
2019-06-20,5.77,5.9,5.74,1358902.38,0.1,1.74,5.75,5.798,5.69,872540.31,1039649.16,980208.99,5.86
2019-06-19,5.78,5.81,5.75,925076.81,0.08,1.41,5.762,5.778,5.671,808991.39,994907.51,977809.87,5.76
2019-06-18,5.74,5.76,5.68,578690.0,-0.04,-0.7,5.796,5.761,5.661,804142.84,964491.55,981341.55,5.68
2019-06-17,5.74,5.77,5.71,679389.81,-0.01,-0.17,5.854,5.756,5.654,1165297.09,998458.83,1008695.98,5.72
2019-06-14,5.8,5.8,5.71,820642.56,-0.02,-0.35,5.858,5.745,5.65,1240795.8,1009903.86,1034002.99,5.73
2019-06-13,5.92,5.96,5.85,1041157.75,-0.01,-0.17,5.846,5.732,5.65,1206758.0,1011060.59,1051636.28,5.92
2019-06-12,5.96,5.98,5.92,900834.06,-0.04,-0.67,5.794,5.697,5.639,1180823.64,988542.63,1058500.33,5.93
2019-06-11,5.92,6.04,5.91,2384461.25,0.23,4.01,5.726,5.664,5.624,1124840.26,1022108.77,1063058.05,5.97
2019-06-10,5.69,5.8,5.68,1056883.38,0.07,1.24,5.658,5.624,5.609,831620.56,870114.45,990699.19,5.74
2019-06-06,5.68,5.7,5.64,650453.56,0.01,0.18,5.632,5.601,5.608,779011.91,850854.48,1014367.72,5.67
2019-06-05,5.64,5.7,5.63,911485.94,0.07,1.25,5.618,5.582,5.607,815363.19,920768.83,1048901.01,5.66
2019-06-04,5.65,5.66,5.56,620917.19,-0.04,-0.71,5.6,5.564,5.612,796261.61,960712.22,1066969.14,5.59
2019-06-03,5.61,5.69,5.58,918362.75,0.02,0.36,5.602,5.561,5.625,919377.27,998191.54,1105365.8,5.63
2019-05-31,5.6,5.65,5.58,793840.12,0.01,0.18,5.59,5.552,5.633,908608.34,1018933.14,1205711.85,5.61
2019-05-30,5.57,5.61,5.55,832209.94,0.03,0.54,5.57,5.554,5.659,922697.05,1058102.13,1223667.58,5.6
2019-05-29,5.56,5.63,5.55,815978.06,-0.03,-0.54,5.546,5.567,5.686,1026174.46,1092211.96,1265885.95,5.57
2019-05-28,5.57,5.63,5.53,1236495.5,0.03,0.54,5.528,5.58,5.712,1125162.83,1128458.03,1323847.65,5.6
2019-05-27,5.51,5.59,5.48,864518.06,0.06,1.09,5.52,5.583,5.743,1077005.81,1104007.33,1355959.12,5.57
2019-05-24,5.48,5.55,5.47,864283.69,0.03,0.55,5.514,5.593,5.785,1129257.95,1111283.94,1384084.67,5.51
